,media_goals_home,media_goals_away,asian_handicap1_1,asian_handicap1_2,odds_ah1,ah1_negativa,ah1_positiva,ah1_reembolso
7756,2.8,1.7,-0.5,-0.5,1.775,False,True,False
7757,3.0,2.2,0.0,0.0,1.85,False,True,False
7758,3.2,2.5,0.0,0.0,1.85,True,False,False
7759,2.0,2.2,0.0,0.0,1.9,False,True,False
7760,2.4,2.2,0.5,0.5,1.825,False,True,False
7761,2.8,2.3,0.0,0.0,1.9,False,False,True
7762,2.4,2.3,0.0,0.5,1.8,False,True,False
7763,2.0,2.2,0.0,0.5,1.875,False,True,False
7764,3.0,1.7,-0.5,-1.0,1.85,True,False,False
7765,2.8,2.2,-0.5,-1.0,1.775,False,True,False
7766,2.0,2.5,0.5,0.5,1.8,True,False,False
7767,3.2,2.3,0.0,0.0,1.85,False,True,False
7768,2.8,2.2,0.0,0.0,1.85,True,False,False
7769,2.4,1.7,0.0,0.0,1.85,False,True,False
7772,2.9,2.7,0.0,0.0,1.775,True,False,False
7773,2.2,2.1,0.0,-0.5,1.8,False,False,True
7774,1.6,2.1,0.5,0.5,1.775,True,False,False
7775,2.8,3.2,0.5,1.0,1.9,False,False,True
7776,3.4,2.1,-0.5,-1.0,1.85,True,False,False
7777,2.9,2.7,0.0,0.0,1.85,False,True,False
7778,2.2,3.2,0.0,0.0,1.85,True,False,False
7779,1.6,2.7,0.0,0.0,1.9,True,False,False
7780,2.8,2.7,0.5,0.5,1.775,True,False,False
7781,3.4,2.1,0.0,0.5,1.8,False,False,True
7782,2.8,2.1,0.0,0.0,1.825,True,False,False
7783,1.6,2.7,0.0,0.5,1.9,False,True,False
7784,2.9,2.1,-0.5,-0.5,1.9,False,True,False
7785,3.4,2.7,-0.5,-1.0,1.8,True,False,False
7786,1.6,3.2,0.5,1.0,1.9,False,False,True
7787,2.2,2.1,0.0,0.0,1.875,True,False,False
7788,3.4,2.7,0.0,0.0,1.875,True,False,False
7789,2.8,2.1,0.0,0.0,1.8,True,False,False
7790,2.2,2.7,-0.5,-1.0,1.875,False,True,False
7791,2.9,3.2,0.0,-0.5,1.8,False,False,True
7794,1.8,2.1,0.0,0.0,1.85,False,True,False
7795,2.6,2.5,0.0,0.0,1.975,True,False,False
7798,2.2,2.1,-0.5,-0.5,1.85,False,True,False
7804,1.5,2.0,0.0,0.0,1.85,True,False,False
7805,2.7,2.5,-0.5,-0.5,1.775,True,False,False
7816,3.5,1.8,0.0,0.0,1.9,False,True,False
7817,2.3,2.0,0.0,-0.5,1.8,False,True,False
7834,1.9,1.8,0.0,0.5,1.85,False,False,True
7835,1.3,2.1,0.0,0.0,1.975,True,False,False
7842,2.1,2.2,0.0,0.5,1.9,True,False,False
7843,2.625,1.375,0.0,-0.5,1.875,False,True,False
7844,2.1,2.0,0.0,0.5,1.85,False,False,True
7845,1.875,2.2,0.5,0.5,1.925,False,True,False
7848,1.875,2.0,0.5,0.5,1.8,True,False,False
7849,1.9,1.75,-0.5,-1.0,1.9,False,True,False
7850,1.9,2.0,-0.5,-0.5,1.925,True,False,False
7851,2.1,1.75,0.0,-0.5,1.875,False,True,False
7854,2.0,1.4,-0.5,-0.5,1.85,True,False,False
7855,2.4,1.25,-0.5,-1.0,1.775,False,True,False
7860,2.0,2.6,0.5,0.5,1.775,True,False,False
7861,1.5,1.4,0.0,0.5,1.825,False,True,False
7862,2.1,2.6,0.5,0.5,1.875,True,False,False
7863,1.5,1.25,0.0,-0.5,1.875,False,True,False
7864,2.1,1.625,0.5,0.5,1.85,False,True,False
7865,1.625,2.6,0.5,0.5,1.925,True,False,False
7866,1.5,1.625,0.0,0.0,1.9,True,False,False
7867,1.625,1.4,0.0,0.5,1.825,False,True,False
7870,2.4,1.625,-0.5,-0.5,1.925,False,True,False
7871,2.1,2.25,0.0,-0.5,1.875,False,True,False
7873,2.375,1.875,-0.5,-0.5,1.85,False,True,False
7874,1.9,1.875,0.0,0.0,1.825,False,True,False
7875,2.375,1.6,-0.5,-1.0,1.9,True,False,False
7880,2.1,1.875,0.0,0.0,1.95,True,False,False
7881,1.9,2.125,0.0,0.0,1.825,True,False,False
7884,1.4,2.125,0.5,1.0,1.8,False,False,True
7885,1.75,2.1,0.0,0.0,1.875,True,False,False
7886,2.1,2.1,0.0,-0.5,1.9,True,False,False
7887,1.4,1.875,0.0,0.5,1.775,False,True,False
7888,2.375,2.2,0.0,-0.5,1.85,False,False,True
7889,1.4,2.1,0.0,0.5,1.75,False,True,False
7894,2.2,2.1,-0.5,-1.0,1.9,True,False,False
7895,2.2,1.4444444444444444,0.0,0.0,1.825,False,True,False
7900,1.7,1.4444444444444444,0.0,0.0,1.95,True,False,False
7901,2.2,2.5,0.0,0.0,1.825,False,True,False
7902,2.3,2.5,0.5,0.5,1.9,False,True,False
7903,1.7,2.1,0.0,0.0,1.8,False,False,True
7904,2.3,1.7,0.0,0.5,1.9,False,True,False
7905,2.6,2.5,0.5,0.5,1.8,True,False,False
7908,2.2,2.0,0.0,-0.5,1.8,True,False,False
7909,2.6,1.7,0.0,0.5,1.8,True,False,False
7910,2.3,2.0,0.0,-0.5,1.775,False,False,True
7911,2.2,1.7,0.0,0.5,1.875,True,False,False
7914,1.7142857142857142,2.555555555555556,0.0,-0.5,1.825,True,False,False
7915,2.375,1.875,-0.5,-0.5,1.9,False,True,False
7916,1.7142857142857142,1.875,0.0,0.5,1.8,False,False,True
7917,1.4,1.875,0.0,0.0,1.875,False,False,True
7918,1.7142857142857142,1.875,0.0,-0.5,1.85,False,False,True
7919,2.25,2.0,0.0,0.0,1.825,False,True,False
7924,1.4,2.1,0.0,0.0,1.9,True,False,False
7926,1.625,2.555555555555556,0.0,0.5,1.775,True,False,False
7927,2.25,2.1,0.0,0.0,1.825,False,False,True
7940,2.6,2.2,0.0,0.5,1.775,False,True,False
7941,2.125,2.5,0.5,1.0,1.875,True,False,False
7942,2.125,2.2,0.0,-0.5,1.925,False,True,False
7943,2.125,3.0,0.5,0.5,1.825,True,False,False
7946,2.125,2.9,0.0,0.0,1.825,True,False,False
7947,3.25,2.5,0.5,0.5,1.85,False,True,False
7950,2.3,2.9,0.0,0.0,1.825,True,False,False
7951,2.125,2.0,-0.5,-1.0,1.825,True,False,False
7954,1.9,2.5,0.5,0.5,1.85,True,False,False
7955,2.6,2.75,0.0,-0.5,1.9,False,True,False
7956,1.9,2.25,0.0,0.0,1.875,True,False,False
7957,3.2,2.75,-0.5,-0.5,1.85,False,True,False
7960,1.9,2.6,0.0,0.5,1.775,True,False,False
7961,2.375,2.5,0.5,1.0,1.875,False,True,False
7962,2.0,3.1,0.0,0.0,1.9,False,True,False
7963,2.4,1.7,0.0,-0.5,1.875,False,True,False
7964,1.3,1.6,0.0,0.0,1.775,True,False,False
7970,2.4,3.1,0.0,0.5,1.875,False,True,False
7971,2.0,1.8,0.0,0.0,1.75,False,True,False
7972,2.0,1.6,0.0,0.0,1.8,True,False,False
7973,1.3,2.9,0.0,0.5,1.825,False,True,False
7976,2.6,1.5,0.0,-0.5,1.775,False,True,False
7977,2.6,2.0,0.0,0.5,1.775,False,True,False
7978,2.5,1.8,0.0,0.0,1.85,False,True,False
7979,1.4,2.2,0.0,0.0,1.775,True,False,False
7980,2.8,2.0,0.0,-0.5,1.825,False,True,False
7981,2.6,2.3,0.0,0.5,1.75,False,True,False
7982,2.6,2.2,0.0,0.0,1.9,False,False,True
7983,2.5,1.5,0.0,-0.5,1.875,False,True,False
7986,1.4,1.8,0.0,0.5,1.925,False,True,False
7987,2.5,2.3,-0.5,-0.5,1.875,True,False,False
7988,2.6,2.0,0.0,0.5,1.85,False,False,True
7990,2.5,2.2,0.0,0.5,1.875,False,True,False
7991,2.6,1.8,0.0,-0.5,1.95,False,True,False
7994,2.6,1.5,0.0,0.0,1.925,False,True,False
7995,2.6,2.2,0.0,0.0,1.85,False,False,True
7996,2.5,2.7,0.0,-0.5,1.775,False,False,True
7997,2.5,2.5,0.0,0.5,1.775,False,False,True
7998,2.75,2.4,0.0,0.0,1.85,True,False,False
7999,2.0,2.6,0.0,0.0,1.775,True,False,False
8006,2.0,2.4,0.0,0.5,1.925,False,True,False
8007,2.75,3.0,0.0,-0.5,1.925,False,True,False
8008,2.5,2.5,0.0,0.0,1.85,True,False,False
8010,2.75,2.6,0.0,0.5,1.875,False,False,True
8011,2.5,2.4,0.0,0.0,1.75,False,False,True
8012,2.2,3.0,0.0,0.0,1.8,False,True,False
8013,2.0,2.5,0.0,0.5,1.825,False,False,True
8014,2.5,2.7,0.0,0.0,1.925,False,False,True
8015,2.5,2.6,0.0,0.0,1.85,False,True,False
8018,3.5,3.625,0.5,0.5,1.85,True,False,False
8019,3.5,1.8,0.0,-0.5,1.875,False,True,False
8020,3.625,1.6,-0.5,-1.0,1.8,False,True,False
8021,3.9,2.3,0.0,0.5,1.85,True,False,False
8022,1.5,1.8,0.0,0.0,1.875,False,False,True
8023,3.5,2.25,0.0,-0.5,1.875,False,True,False
8024,3.5,1.6,0.0,0.0,1.775,False,True,False
8025,3.9,3.625,1.0,1.0,1.875,True,False,False
8030,3.5,1.8,0.0,-0.5,1.85,False,True,False
8031,1.5,3.625,0.5,1.0,1.925,False,False,True
8034,1.5,2.25,0.0,0.5,1.925,True,False,False
8035,3.625,1.8,-1.0,-1.5,1.925,True,False,False
8036,3.125,2.625,-1.0,-1.0,1.8,False,True,False
8038,2.2,2.875,0.5,0.5,1.85,False,True,False
8039,2.625,2.0,0.0,-0.5,1.875,False,True,False
8044,2.625,1.5,-0.5,-0.5,1.925,True,False,False
8048,3.125,2.3,-0.5,-0.5,1.875,True,False,False
8049,2.8,2.625,0.0,0.5,1.9,True,False,False
8050,2.2,2.0,-0.5,-0.5,1.85,False,True,False
8051,1.7,2.875,0.5,1.0,1.85,False,False,True
8071,2.6,2.75,0.5,1.0,1.925,False,False,True
8074,2.6,2.375,0.0,0.5,1.9,False,True,False
8075,2.875,3.2,-0.5,-1.0,1.85,True,False,False
8080,1.2,1.8,0.0,0.5,1.85,True,False,False
8082,1.9,1.6,0.0,0.0,1.75,False,True,False
8083,1.9,1.125,0.0,0.0,1.8,False,False,True
8086,2.125,2.3,1.0,1.0,1.9,False,True,False
8087,1.9,1.3,0.0,0.0,1.875,True,False,False
8088,2.9,1.8,0.0,-0.5,1.875,True,False,False
8089,1.2,1.125,0.0,0.0,1.9,False,True,False
8093,2.125,1.8,0.0,0.5,1.85,False,True,False
8098,2.2,1.3,0.0,-0.5,1.8,False,True,False
8099,1.8,3.4,0.5,0.5,1.75,True,False,False
8100,2.1,2.7,0.0,0.0,1.9,True,False,False
8101,2.0,1.7,0.0,0.5,1.95,True,False,False
8102,2.0,3.4,0.0,0.0,1.85,True,False,False
8103,2.2,1.0,0.0,-0.5,1.8,False,True,False
8104,1.8,1.7,0.5,1.0,1.825,False,False,True
8105,2.1,1.3,-0.5,-0.5,1.9,True,False,False
8108,2.0,2.7,0.0,0.5,1.9,True,False,False
8109,2.1,1.0,0.0,-0.5,1.75,False,True,False
8110,2.2,3.4,0.0,0.0,1.825,True,False,False
8111,2.0,1.3,0.0,-0.5,1.75,True,False,False
8112,2.1,1.7,0.0,0.0,1.85,True,False,False
8113,1.8,2.7,0.0,0.5,1.9,True,False,False
8114,2.0,1.0,-0.5,-1.0,1.875,False,False,True
8115,2.0,3.4,0.5,0.5,1.8,True,False,False
8122,2.4,2.5,0.0,0.0,1.85,True,False,False
8123,3.3,2.3,-0.5,-0.5,1.95,True,False,False
8124,1.8,2.111111111111111,0.5,1.0,1.825,False,True,False
8125,2.2222222222222223,1.6666666666666667,-0.5,-0.5,1.9,False,True,False
8126,1.8,1.6666666666666667,0.0,0.0,1.85,False,False,True
8127,3.3,2.111111111111111,0.0,0.0,1.925,False,True,False
8128,1.6666666666666667,2.5,0.0,0.5,1.9,True,False,False
8129,2.2222222222222223,2.3,0.0,-0.5,1.75,True,False,False
8130,3.3,2.5,0.0,0.0,1.85,False,True,False
8131,2.4,1.6666666666666667,0.0,-0.5,1.75,False,True,False
8132,2.2222222222222223,2.111111111111111,0.0,0.0,1.85,True,False,False
8133,1.8,2.5,0.0,0.5,1.9,False,False,True
8134,2.4,2.3,-0.5,-1.0,1.875,True,False,False
8135,1.6666666666666667,2.5,0.5,0.5,1.8,True,False,False
8136,2.5,2.0,0.0,0.0,1.875,False,True,False
8137,1.7,2.7,0.0,0.0,1.85,True,False,False
8138,1.9,1.7,0.5,0.5,1.85,True,False,False
8139,1.8,2.4,-0.5,-0.5,1.85,False,True,False
8140,2.5,2.1,0.0,0.5,1.95,True,False,False
8141,2.8,2.7,0.0,0.0,1.85,False,True,False
8142,1.7,1.7,0.0,0.0,1.85,True,False,False
8143,1.8,2.0,-0.5,-0.5,1.925,True,False,False
8144,1.9,2.1,0.5,1.0,1.825,True,False,False
8145,2.8,2.4,-0.5,-1.0,1.825,True,False,False
8148,2.5,2.7,0.5,1.0,1.85,False,True,False
8149,2.8,2.0,-0.5,-0.5,1.775,False,True,False
8152,2.8,2.1,0.0,0.0,1.85,True,False,False
8153,1.9,2.7,0.5,0.5,1.9,True,False,False
8154,1.7,2.0,-0.5,-1.0,1.875,False,True,False
8155,2.5,1.7,0.5,1.0,1.8,False,False,True
8156,2.3,1.0,0.0,0.0,1.825,False,False,True
8157,2.5,2.2,0.5,0.5,1.8,False,True,False
8158,2.3,1.8,-1.0,-1.0,1.825,True,False,False
8159,1.4,2.4,0.0,0.0,1.875,True,False,False
8160,2.3,1.4,0.0,0.5,1.9,True,False,False
8161,2.1,2.2,0.0,0.0,1.825,True,False,False
8162,2.5,2.4,0.0,0.0,1.775,False,True,False
8163,2.3,1.0,-1.0,-1.0,1.8,False,False,True
8168,2.3,2.2,1.0,1.0,1.875,True,False,False
8169,2.1,1.0,0.0,0.0,1.875,True,False,False
8171,2.5,1.8,0.0,-0.5,1.8,True,False,False
8172,2.1,1.4,0.0,0.0,1.925,False,True,False
8173,1.4,2.2,1.0,1.0,1.9,False,True,False
8174,2.5,1.0,-0.5,-0.5,1.8,False,True,False
8175,2.3,2.4,0.0,0.5,1.75,False,True,False
8176,2.4,2.0,0.0,0.0,1.825,False,True,False
8177,2.2,3.3,0.5,0.5,1.8,True,False,False
8178,2.2,1.7,-1.0,-1.5,1.85,False,True,False
8179,1.9,1.8,0.0,0.0,1.825,False,True,False
8182,2.1,2.2,0.5,0.5,1.85,True,False,False
8183,2.625,1.375,0.0,-0.5,1.85,True,False,False
8184,2.1,2.0,0.0,0.0,1.825,True,False,False
8185,1.875,2.2,0.5,0.5,1.875,False,True,False
8187,1.875,2.2,0.0,0.5,1.85,True,False,False
8192,2.4,1.4,0.0,0.5,1.925,False,True,False
8193,1.625,2.25,0.5,1.0,1.85,False,True,False
8196,2.0,2.25,0.0,0.0,1.775,True,False,False
8197,2.1,1.25,0.0,0.0,1.875,False,False,True
8198,2.0,1.25,-0.5,-0.5,1.9,False,True,False
8199,1.5,2.6,0.5,0.5,1.925,True,False,False
8200,2.0,2.6,0.0,-0.5,1.825,True,False,False
8201,1.5,1.4,0.0,0.5,1.825,True,False,False
8204,2.1,1.625,0.0,0.0,1.825,False,False,True
8205,1.625,2.6,0.5,0.5,1.875,True,False,False
8214,2.25,3.125,0.0,0.0,1.85,True,False,False
8215,1.125,2.6,0.0,0.0,1.875,True,False,False
8218,2.25,2.6,0.0,0.5,1.8,True,False,False
8219,2.875,2.75,0.0,0.0,1.825,False,False,True
8221,2.875,3.125,0.0,-0.5,1.875,False,True,False
8224,2.25,1.75,0.0,0.0,1.85,False,True,False
8225,2.8,2.75,-0.5,-1.0,1.825,True,False,False
8227,2.8,3.125,0.0,0.5,1.85,True,False,False
8230,1.125,1.75,0.0,0.0,1.8,True,False,False
8231,2.25,2.571428571428572,0.0,0.5,1.825,True,False,False
8232,2.125,1.375,0.0,-0.5,1.85,False,True,False
8233,2.4,2.1,0.0,0.0,1.925,False,True,False
8234,1.875,1.375,0.5,0.5,1.85,False,True,False
8235,2.125,2.0,0.0,0.5,1.875,True,False,False
8238,1.875,2.0,0.5,0.5,1.8,True,False,False
8239,3.2,2.375,0.0,0.0,1.825,False,True,False
8240,1.875,2.375,0.0,0.0,1.9,False,False,True
8241,3.2,1.375,0.0,-0.5,1.875,False,True,False
8242,2.625,2.375,0.5,0.5,1.775,True,False,False
8243,3.2,2.0,0.0,0.0,1.85,False,True,False
8244,2.625,1.375,0.0,0.0,1.825,False,True,False
8245,2.4,2.375,0.0,0.0,1.775,True,False,False
8246,3.2,1.375,-0.5,-0.5,1.85,False,True,False
8247,2.4,1.375,0.0,0.5,1.775,False,True,False
8248,2.4,1.375,-0.5,-0.5,1.9,True,False,False
8249,2.125,2.1,0.0,0.0,1.925,True,False,False
8250,2.125,1.375,0.0,0.0,1.8,False,True,False
8251,2.625,2.1,0.0,0.5,1.825,False,False,True
8252,1.5,2.875,-0.5,-0.5,1.85,True,False,False
8253,2.1,2.5,0.0,0.0,1.85,False,False,True
8254,1.75,2.875,0.0,0.0,1.875,True,False,False
8255,1.5,2.7,0.0,0.0,1.85,True,False,False
8256,1.75,2.5,0.5,0.5,1.85,False,True,False
8257,3.0,2.7,0.0,0.0,1.85,False,True,False
8258,1.75,2.7,0.5,0.5,1.8,False,True,False
8259,3.125,2.25,0.0,0.0,1.775,False,True,False
8260,1.75,2.25,0.0,0.0,1.925,False,False,True
8261,3.125,2.875,0.0,-0.5,1.875,False,True,False
8262,3.0,2.25,0.5,0.5,1.85,False,True,False
8264,3.0,1.625,0.0,-0.5,1.85,False,True,False
8265,2.1,2.25,0.0,0.0,1.775,False,False,True
8266,3.125,1.625,-0.5,-0.5,1.925,False,True,False
8267,2.1,2.875,0.0,0.0,1.85,False,True,False
8268,2.1,1.625,-0.5,-0.5,1.925,True,False,False
8269,1.5,2.5,0.0,0.0,1.925,True,False,False
8270,1.5,1.625,0.0,0.0,1.775,False,True,False
8271,3.0,2.5,0.5,0.5,1.9,True,False,False
8278,1.3,2.0,-0.5,-0.5,1.9,True,False,False
8279,2.2,2.0,0.5,0.5,1.775,False,True,False
8280,1.3,2.0,0.5,0.5,1.775,True,False,False
8281,2.2,2.0,0.0,0.5,1.825,False,True,False
8284,2.7,2.4,0.0,0.0,1.85,False,True,False
8285,1.6,2.0,0.5,0.5,1.925,False,True,False
8287,2.2,2.4,0.0,-0.5,1.9,True,False,False
8288,1.6,2.4,0.5,0.5,1.8,True,False,False
8289,1.4,2.8,-0.5,-0.5,1.9,False,True,False
8290,1.4,2.4,-0.5,-0.5,1.925,True,False,False
8291,2.7,2.8,0.0,0.0,1.875,False,True,False
8294,1.8,2.2,0.0,0.0,1.85,True,False,False
8295,1.9,1.375,-0.5,-0.5,1.775,False,True,False
8296,1.8,1.75,0.0,0.0,1.8,False,False,True
8297,2.1,1.375,-0.5,-1.0,1.875,True,False,False
8298,1.8,1.375,-0.5,-0.5,1.9,True,False,False
8299,2.625,2.2,0.5,0.5,1.775,False,True,False
8300,1.8,2.2,0.5,0.5,1.775,True,False,False
8301,2.625,2.2,0.5,0.5,1.825,True,False,False
8302,2.9,2.0,0.0,-0.5,1.925,False,True,False
8303,3.6,2.8,0.5,0.5,1.8,False,True,False
8304,1.6,2.1,0.0,0.0,1.825,True,False,False
8305,2.7,2.1,0.0,0.5,1.9,False,True,False
8306,3.1,1.3,-0.5,-1.0,1.875,False,True,False
8307,1.9,3.4,1.0,1.5,1.875,True,False,False
8308,2.4,1.7,-0.5,-0.5,1.925,True,False,False
8309,2.4,2.4,0.0,0.0,1.9,False,True,False
8310,3.7,2.8,-0.5,-0.5,1.875,False,True,False
8311,2.9,3.1,0.0,0.5,1.825,True,False,False
8312,2.4,2.4,0.0,-0.5,1.875,False,True,False
8313,2.7,1.7,0.0,0.5,1.9,False,True,False
8314,3.7,3.1,-1.5,-1.5,1.9,False,True,False
8315,1.9,2.8,1.0,1.0,1.85,True,False,False
8318,3.6,2.0,-1.0,-1.0,1.8,False,True,False
8319,2.9,3.4,0.5,1.0,1.875,False,True,False
8320,2.7,2.1,0.0,0.5,1.875,True,False,False
8321,1.6,2.4,0.0,0.0,1.95,True,False,False
8322,1.9,1.3,0.0,0.5,1.775,True,False,False
8323,3.1,3.1,-0.5,-1.0,1.9,True,False,False
8324,2.4,1.7,0.0,0.0,1.825,False,True,False
8325,2.4,2.4,0.0,0.5,1.85,True,False,False
8326,2.9,2.8,1.0,1.0,1.825,True,False,False
8327,3.7,2.0,-1.5,-2.0,1.85,False,True,False
8328,1.6,2.1,0.0,0.5,1.775,False,True,False
8329,3.0,2.1,0.0,-0.5,1.8,False,False,True
8330,3.1,3.4,0.5,0.5,1.825,False,True,False
8331,3.6,1.3,0.0,-0.5,1.875,True,False,False
8332,2.6,2.6,0.0,0.0,1.925,False,True,False
8333,2.1,1.5,0.5,0.5,1.825,True,False,False
8334,2.4,2.6,0.0,0.5,1.925,False,True,False
8335,2.4,1.7,0.0,-0.5,1.925,True,False,False
8336,3.0,3.7,1.0,1.0,1.9,False,False,True
8337,3.1,2.75,-1.0,-1.5,1.85,True,False,False
8338,2.6666666666666665,2.6,0.0,-0.5,1.825,True,False,False
8339,2.1,2.5,0.0,0.0,1.75,True,False,False
8340,4.75,2.8,1.0,1.0,1.85,True,False,False
8341,3.9,1.7,-0.5,-1.0,1.825,False,True,False
8342,2.6,1.7,0.0,0.0,1.825,False,True,False
8343,2.4,1.5,0.0,-0.5,1.8,False,True,False
8344,1.8,2.75,0.0,-0.5,1.9,True,False,False
8345,3.0,2.7,0.5,0.5,1.8,True,False,False
8346,2.4,2.5,0.0,-0.5,1.925,True,False,False
8348,3.1,1.7,-0.5,-1.0,1.875,False,False,True
8349,4.75,3.7,1.5,1.5,1.825,False,True,False
8350,2.4,2.5,0.0,0.0,1.775,False,True,False
8351,3.9,2.7,0.0,0.0,1.875,True,False,False
8352,1.8,2.8,0.0,0.5,1.825,False,False,True
8353,2.6666666666666665,1.5,0.0,0.5,1.775,False,True,False
8354,3.9,2.8,-1.0,-1.0,1.8,True,False,False
8355,4.75,2.7,0.5,1.0,1.85,False,True,False
8356,2.4,1.7,0.0,0.0,1.875,False,True,False
8357,3.0,2.75,-0.5,-1.0,1.85,False,False,True
8358,1.8,3.7,1.0,1.0,1.875,True,False,False
8359,2.6666666666666665,2.5,0.0,0.0,1.875,True,False,False
8364,1.8,2.7,0.5,1.0,1.825,False,True,False
8365,3.9,2.75,-1.5,-1.5,1.875,False,True,False
8366,3.1,3.7,0.0,0.5,1.825,True,False,False
8367,3.0,1.7,0.0,-0.5,1.875,True,False,False
8368,2.1,2.1,0.0,0.0,1.925,False,False,True
8370,3.2,3.8,1.0,1.0,1.9,True,False,False
8371,3.5,2.5,-0.5,-0.5,1.85,False,True,False
8372,2.0,1.6,0.0,0.0,1.875,False,True,False
8373,1.9,2.1,0.0,0.0,1.8,True,False,False
8374,2.9,3.3,0.5,1.0,1.85,False,True,False
8375,3.8,2.2,-1.0,-1.0,1.825,True,False,False
8376,1.9,1.6,0.0,-0.5,1.925,True,False,False
8377,1.1,2.4,0.0,0.0,1.875,True,False,False
8378,2.6,2.5,0.0,-0.5,1.925,False,False,True
8379,3.2,2.7,0.5,1.0,1.8,False,True,False
8382,3.5,2.2,-0.5,-1.0,1.875,True,False,False
8384,3.8,2.7,-0.5,-0.5,1.875,False,True,False
8385,2.6,3.3,0.0,0.5,1.825,False,True,False
8386,2.0,1.6,0.0,0.0,1.875,False,False,True
8387,1.9,2.1,0.0,0.5,1.85,False,False,True
8388,3.8,3.3,-1.5,-1.5,1.9,False,True,False
8389,2.9,2.7,0.5,1.0,1.85,False,False,True
8392,3.2,2.5,-0.5,-1.0,1.85,True,False,False
8394,2.1,2.1,0.0,0.0,1.925,True,False,False
8395,2.0,1.7,-0.5,-0.5,1.9,True,False,False
8396,2.9,2.2,0.0,0.5,1.775,True,False,False
8397,3.5,3.3,-0.5,-1.0,1.9,True,False,False
8398,2.0,1.6,0.0,0.0,1.875,False,True,False
8399,1.9,2.1,0.0,0.5,1.85,False,True,False
8400,2.6,2.7,0.5,1.0,1.825,False,True,False
8401,3.8,2.5,-1.0,-1.5,1.875,False,True,False
8402,1.1,2.4,0.0,0.0,1.775,False,False,True
8403,1.9,1.6,0.0,-0.5,1.8,False,True,False
8404,3.5,3.8,0.0,0.5,1.825,False,False,True
8405,3.2,2.2,0.0,-0.5,1.875,False,True,False
8406,2.6,2.9,0.0,0.5,1.85,True,False,False
8407,2.625,2.875,0.0,0.0,1.925,False,False,True
8408,2.5,2.5,-0.5,-0.5,1.85,False,True,False
8409,1.625,2.4,0.0,0.5,1.75,False,True,False
8410,2.6,2.625,0.0,0.0,1.775,False,True,False
8411,2.625,2.875,0.0,0.5,1.9,False,True,False
8412,2.625,2.5,0.0,-0.5,1.8,False,True,False
8413,1.625,2.9,0.0,0.5,1.8,True,False,False
8414,2.5,2.625,0.0,-0.5,1.8,True,False,False
8415,2.625,2.4,0.5,0.5,1.85,False,True,False
8420,1.625,2.5,0.0,-0.5,1.8,True,False,False
8421,2.625,2.4,0.0,0.5,1.775,True,False,False
8422,2.625,2.625,0.0,0.5,1.9,False,False,True
8423,2.5,2.875,0.0,-0.5,1.85,True,False,False
8424,2.625,2.9,0.0,0.5,1.9,False,True,False
8425,2.6,2.5,-0.5,-0.5,1.85,False,True,False
8426,2.6,2.3,0.0,0.5,1.85,False,True,False
8427,2.0,3.0,0.0,0.0,1.925,True,False,False
8428,3.25,3.1,0.0,0.0,1.95,False,True,False
8429,2.7,2.3,-0.5,-0.5,1.85,True,False,False
8430,1.8,3.0,0.0,0.0,1.925,True,False,False
8431,2.6,2.375,0.0,-0.5,1.825,True,False,False
8432,2.0,2.3,0.0,-0.5,1.8,True,False,False
8433,3.25,2.3,0.0,0.5,1.8,True,False,False
8434,2.7,2.375,0.0,-0.5,1.8,False,False,True
8435,1.8,3.1,0.5,0.5,1.85,True,False,False
8436,2.7,3.1,0.0,-0.5,1.925,False,False,True
8437,3.25,2.375,0.0,0.0,1.775,True,False,False
8438,2.6,3.0,0.0,0.0,1.75,False,True,False
8439,1.8,2.3,0.5,0.5,1.775,True,False,False
8440,3.25,2.3,0.0,-0.5,1.9,False,False,True
8441,2.0,3.1,0.0,0.5,1.8,False,False,True
8442,1.8,2.375,0.0,0.5,1.8,True,False,False
8443,2.7,3.0,0.0,-0.5,1.8,True,False,False
8454,2.9,2.75,0.0,-0.5,1.925,True,False,False
8455,2.5,2.7,0.5,0.5,1.9,False,True,False
8458,3.2,3.0,0.0,0.0,1.8,False,False,True
8459,2.5,2.0,0.5,1.0,1.85,True,False,False
8474,2.3,2.625,0.0,0.0,1.8,True,False,False
8490,1.6666666666666667,1.5,0.0,0.0,1.825,False,True,False
8495,1.6666666666666667,2.0,0.0,-0.5,1.825,True,False,False
8496,1.3333333333333333,1.6666666666666667,0.0,0.0,1.85,True,False,False
8497,1.6666666666666667,1.5,0.0,0.0,1.775,False,False,True
8498,0.6666666666666666,2.0,0.0,0.0,1.85,False,False,True
8506,1.7777777777777777,1.0,0.0,0.0,1.875,False,False,True
8507,2.1666666666666665,2.0,0.0,-0.5,1.875,False,True,False
8514,2.333333333333333,1.5555555555555556,0.0,0.0,1.85,False,True,False
8515,2.1666666666666665,1.0,0.0,0.0,1.775,False,False,True
8518,1.7777777777777777,1.0,0.0,0.5,1.775,False,True,False
8519,2.1666666666666665,2.0,0.0,-0.5,1.825,False,False,True
8522,1.8333333333333333,1.0,0.0,0.0,1.95,False,True,False
8523,0.6666666666666666,1.6666666666666667,0.0,0.0,1.775,True,False,False
8524,1.8333333333333333,2.0,0.0,0.5,1.775,False,False,True
8525,1.8333333333333333,1.6666666666666667,0.0,-0.5,1.825,True,False,False
