id,home,away,home_goals,away_goals,tot_goals,odd_over,odd_under,goals_odd,event_day
169691831,11235956,11225720,3.0,2.0,5.0,20250212
169691536,11226205,11227768,0.0,2.0,2.0,20250212
169691538,11225716,11229810,2.0,5.0,7.0,20250212
169691833,11225720,11225721,1.0,2.0,3.0,20250212
169691835,11223212,11230348,2.0,4.0,6.0,20250212
169691542,11229810,11226205,3.0,3.0,6.0,20250212
169691544,11227768,11226203,2.0,0.0,2.0,20250212
169691840,11230348,11225720,2.0,3.0,5.0,20250212
169691843,11225721,11235956,4.0,0.0,4.0,20250212
169691547,11229810,11226203,0.0,1.0,1.0,20250212
169691549,11225716,11226205,4.0,0.0,4.0,20250212
169691846,11230348,11235956,3.0,3.0,6.0,20250212
169691850,11223212,11225720,0.0,2.0,2.0,20250212
169691552,11226203,11225716,2.0,4.0,6.0,20250212
169691558,11227768,11229810,0.0,3.0,3.0,20250212
169691856,11235956,11223212,1.0,1.0,2.0,20250212
169691858,11225721,11230348,3.0,3.0,6.0,20250212
169691560,11225716,11227768,1.0,3.0,4.0,20250212
169691563,11226205,11226203,2.0,2.0,4.0,20250212
169691865,11223212,11225721,4.0,4.0,8.0,20250212
169691872,11225720,11235956,2.0,3.0,5.0,20250212
169691565,11227768,11226205,1.0,2.0,3.0,20250212
169691569,11229810,11225716,3.0,0.0,3.0,20250212
169691874,11225721,11225720,3.0,4.0,7.0,20250212
169691876,11230348,11223212,3.0,3.0,6.0,20250212
169691572,11226205,11229810,0.0,1.0,1.0,20250212
169691579,11226203,11227768,6.0,2.0,8.0,20250212
169691878,11225720,11230348,3.0,4.0,7.0,20250212
169691880,11235956,11225721,3.0,1.0,4.0,20250212
169691585,11226244,11229846,1.0,2.0,3.0,20250212
169691587,11226242,11225747,2.0,1.0,3.0,20250212
169691589,11225747,11226244,2.0,2.0,4.0,20250212
169691591,11229846,11227783,2.0,1.0,3.0,20250212
169691882,11223253,11230372,3.0,1.0,4.0,20250212
169691884,11225754,11223256,2.0,1.0,3.0,20250212
169691593,11227783,11225747,1.0,5.0,6.0,20250212
169691595,11226244,11226242,2.0,1.0,3.0,20250212
169691886,11223256,11223253,4.0,3.0,7.0,20250212
169691893,11230372,11225755,3.0,1.0,4.0,20250212
169691598,11226242,11227783,3.0,3.0,6.0,20250212
169691600,11225747,11229846,3.0,2.0,5.0,20250212
169691895,11225755,11223256,5.0,5.0,10.0,20250212
169691898,11223253,11225754,2.0,4.0,6.0,20250212
169691613,11227783,11226244,3.0,0.0,3.0,20250212
169691607,11229846,11226242,3.0,1.0,4.0,20250212
169691900,11225754,11225755,1.0,1.0,2.0,20250212
169691904,11223256,11230372,3.0,1.0,4.0,20250212
169691907,11230372,11225754,1.0,2.0,3.0,20250212
169691914,11225755,11223253,3.0,4.0,7.0,20250212
169691921,11230372,11223253,2.0,2.0,4.0,20250212
169691923,11223256,11225754,3.0,1.0,4.0,20250212
169691925,11223253,11223256,3.0,3.0,6.0,20250212
169691927,11225755,11230372,1.0,2.0,3.0,20250212
169691651,11227783,11226242,0.0,3.0,3.0,20250212
169691653,11229846,11225747,0.0,3.0,3.0,20250212
169691930,11223256,11225755,2.0,4.0,6.0,20250212
169691932,11225754,11223253,3.0,2.0,5.0,20250212
169691655,11226242,11229846,0.0,5.0,5.0,20250212
169691657,11226244,11227783,1.0,3.0,4.0,20250212
169691934,11225755,11225754,2.0,1.0,3.0,20250212
169691936,11230372,11223256,3.0,4.0,7.0,20250212
169691620,11229846,11226244,4.0,3.0,7.0,20250212
169691625,11225747,11226242,3.0,4.0,7.0,20250212
169691942,11225754,11230372,2.0,1.0,3.0,20250212
169691947,11223253,11225755,2.0,1.0,3.0,20250212
169691659,11226309,11229903,3.0,1.0,4.0,20250212
169691661,11226307,11225773,3.0,3.0,6.0,20250212
169691953,11223316,11230380,2.0,3.0,5.0,20250212
169691958,11225776,11222746,1.0,3.0,4.0,20250212
169691663,11225773,11226309,1.0,1.0,2.0,20250212
169691671,11229903,11227798,1.0,2.0,3.0,20250212
169691964,11222746,11223316,1.0,0.0,1.0,20250212
169691969,11230380,11225777,1.0,1.0,2.0,20250212
169691673,11227798,11225773,2.0,3.0,5.0,20250212
169691677,11226309,11226307,4.0,3.0,7.0,20250212
169691975,11225777,11222746,3.0,1.0,4.0,20250212
169691984,11223316,11225776,2.0,2.0,4.0,20250212
169691682,11226307,11227798,2.0,2.0,4.0,20250212
169691687,11225773,11229903,7.0,2.0,9.0,20250212
169691986,11225776,11225777,2.0,2.0,4.0,20250212
169691988,11222746,11230380,5.0,3.0,8.0,20250212
169691693,11229903,11226307,1.0,1.0,2.0,20250212
169691699,11227798,11226309,2.0,3.0,5.0,20250212
169691990,11230380,11225776,1.0,2.0,3.0,20250212
169691992,11225777,11223316,2.0,3.0,5.0,20250212
169691705,11229903,11226309,1.0,1.0,2.0,20250212
169691707,11225773,11226307,6.0,0.0,6.0,20250212
169691994,11230380,11223316,0.0,1.0,1.0,20250212
169691996,11222746,11225776,2.0,2.0,4.0,20250212
169691709,11226309,11225773,2.0,7.0,9.0,20250212
169691711,11227798,11229903,3.0,4.0,7.0,20250212
169691998,11223316,11222746,2.0,1.0,3.0,20250212
169692005,11225777,11230380,3.0,5.0,8.0,20250212
169691714,11225773,11227798,4.0,3.0,7.0,20250212
169691716,11226307,11226309,2.0,1.0,3.0,20250212
169692007,11222746,11225777,2.0,2.0,4.0,20250212
169692011,11225776,11223316,2.0,1.0,3.0,20250212
169691718,11227798,11226307,0.0,4.0,4.0,20250212
169691720,11229903,11225773,2.0,4.0,6.0,20250212
169692018,11225777,11225776,1.0,3.0,4.0,20250212
169692020,11230380,11222746,3.0,2.0,5.0,20250212
169691725,11226307,11229903,5.0,0.0,5.0,20250212
169691728,11226309,11227798,2.0,4.0,6.0,20250212
169692026,11225776,11230380,2.0,3.0,5.0,20250212
169692035,11223316,11225777,1.0,2.0,3.0,20250212
169709329,11235372,11230388,5.0,4.0,9.0,20250212
169709332,11222315,11231825,3.0,1.0,4.0,20250212
169709335,11231825,11235372,0.0,0.0,0.0,20250212
169709338,11230388,11242324,3.0,1.0,4.0,20250212
169709341,11242324,11231825,0.0,2.0,2.0,20250212
169709345,11235372,11222315,4.0,3.0,7.0,20250212
169709949,11226332,11240563,0.0,2.0,2.0,20250212
169709387,11222315,11242324,2.0,3.0,5.0,20250212
169709390,11231825,11230388,2.0,3.0,5.0,20250212
169709961,11240563,11225325,2.0,5.0,7.0,20250212
169709394,11230388,11222315,4.0,1.0,5.0,20250212
169709398,11242324,11235372,3.0,2.0,5.0,20250212
169709965,11225325,11225432,4.0,3.0,7.0,20250212
169709403,11230388,11235372,6.0,3.0,9.0,20250212
169709408,11231825,11222315,0.0,5.0,5.0,20250212
169709980,11225432,11240563,8.0,8.0,16.0,20250212
169709415,11235372,11231825,2.0,4.0,6.0,20250212
169709421,11242324,11230388,3.0,3.0,6.0,20250212
169709995,11226332,11225325,3.0,5.0,8.0,20250212
169709425,11231825,11242324,3.0,2.0,5.0,20250212
169709428,11222315,11235372,1.0,3.0,4.0,20250212
169709997,11240563,11226332,4.0,5.0,9.0,20250212
169709431,11242324,11222315,1.0,3.0,4.0,20250212
169709433,11230388,11231825,2.0,0.0,2.0,20250212
169710002,11226332,11225432,5.0,4.0,9.0,20250212
169710004,11225325,11240563,2.0,2.0,4.0,20250212
169709436,11222315,11230388,0.0,0.0,0.0,20250212
169709440,11235372,11242324,2.0,3.0,5.0,20250212
169710007,11225432,11225325,2.0,4.0,6.0,20250212
169710017,11240563,11225432,5.0,8.0,13.0,20250212
169709444,11235432,11230450,4.0,1.0,5.0,20250212
169709452,11222397,11231897,2.0,3.0,5.0,20250212
169709947,11225325,11226332,2.0,5.0,7.0,20250212
169709456,11231897,11235432,5.0,0.0,5.0,20250212
169709464,11230450,11242386,1.0,1.0,2.0,20250212
169710022,11225398,11226378,1.0,2.0,3.0,20250212
169709471,11242386,11231897,2.0,4.0,6.0,20250212
169709477,11235432,11222397,0.0,3.0,3.0,20250212
169710025,11226378,11240579,2.0,4.0,6.0,20250212
169709484,11222397,11242386,1.0,4.0,5.0,20250212
169709492,11231897,11230450,4.0,2.0,6.0,20250212
169710032,11225902,11226378,3.0,6.0,9.0,20250212
169710039,11240579,11225398,3.0,1.0,4.0,20250212
169709498,11230450,11222397,6.0,4.0,10.0,20250212
169709501,11242386,11235432,3.0,4.0,7.0,20250212
169710043,11225398,11225902,3.0,0.0,3.0,20250212
169709504,11230450,11235432,8.0,2.0,10.0,20250212
169709507,11231897,11222397,3.0,3.0,6.0,20250212
169710049,11225902,11240579,2.0,4.0,6.0,20250212
169709511,11235432,11231897,4.0,7.0,11.0,20250212
169709513,11242386,11230450,5.0,2.0,7.0,20250212
169710053,11226378,11225398,1.0,3.0,4.0,20250212
169709516,11231897,11242386,2.0,1.0,3.0,20250212
169709520,11222397,11235432,5.0,5.0,10.0,20250212
169710055,11240579,11226378,1.0,1.0,2.0,20250212
169709528,11242386,11222397,5.0,2.0,7.0,20250212
169709535,11230450,11231897,2.0,0.0,2.0,20250212
169710067,11226378,11225902,3.0,4.0,7.0,20250212
169710072,11225398,11240579,1.0,3.0,4.0,20250212
169709539,11222397,11230450,4.0,2.0,6.0,20250212
169709546,11235432,11242386,1.0,2.0,3.0,20250212
169710080,11225902,11225398,1.0,4.0,5.0,20250212
169710096,11240579,11225902,4.0,2.0,6.0,20250212
169709550,11235439,11230484,4.0,3.0,7.0,20250212
169709560,11251345,11231930,3.0,6.0,9.0,20250212
169709570,11231930,11235439,1.0,0.0,1.0,20250212
169709573,11230484,11242405,4.0,0.0,4.0,20250212
169710111,11225433,11226398,4.0,4.0,8.0,20250212
169709577,11242405,11231930,2.0,5.0,7.0,20250212
169709585,11235439,11251345,1.0,4.0,5.0,20250212
169710113,11226398,11235562,2.0,3.0,5.0,20250212
169709589,11251345,11242405,2.0,3.0,5.0,20250212
169709591,11231930,11230484,2.0,1.0,3.0,20250212
169710117,11225931,11226398,2.0,5.0,7.0,20250212
169710119,11235562,11225433,2.0,2.0,4.0,20250212
169709594,11230484,11251345,0.0,4.0,4.0,20250212
169709599,11242405,11235439,3.0,3.0,6.0,20250212
169710121,11225433,11225931,4.0,8.0,12.0,20250212
169709606,11230484,11235439,4.0,2.0,6.0,20250212
169709609,11231930,11251345,2.0,1.0,3.0,20250212
169710132,11225931,11235562,7.0,3.0,10.0,20250212
169709613,11235439,11231930,2.0,4.0,6.0,20250212
169709616,11242405,11230484,0.0,2.0,2.0,20250212
169710140,11226398,11225433,5.0,5.0,10.0,20250212
169709621,11231930,11242405,0.0,2.0,2.0,20250212
169709625,11251345,11235439,1.0,3.0,4.0,20250212
169710147,11235562,11226398,3.0,3.0,6.0,20250212
169709634,11242405,11251345,2.0,3.0,5.0,20250212
169709642,11230484,11231930,3.0,2.0,5.0,20250212
169710157,11226398,11225931,2.0,2.0,4.0,20250212
169710165,11225433,11235562,3.0,2.0,5.0,20250212
169709645,11251345,11230484,2.0,4.0,6.0,20250212
169709648,11235439,11242405,0.0,5.0,5.0,20250212
169710167,11225931,11225433,2.0,3.0,5.0,20250212
169710175,11235562,11225931,5.0,3.0,8.0,20250212
169709651,11235485,11230616,2.0,3.0,5.0,20250212
169709659,11229580,11231964,4.0,1.0,5.0,20250212
169709664,11231964,11235485,4.0,2.0,6.0,20250212
169709669,11230616,11242427,2.0,2.0,4.0,20250212
169710180,11225458,11226448,3.0,5.0,8.0,20250212
169709674,11242427,11231964,2.0,1.0,3.0,20250212
169709684,11235485,11229580,3.0,3.0,6.0,20250212
169710184,11226448,11234655,2.0,4.0,6.0,20250212
169709694,11229580,11242427,1.0,3.0,4.0,20250212
169709704,11231964,11230616,0.0,6.0,6.0,20250212
169710194,11225999,11226448,8.0,1.0,9.0,20250212
169710198,11234655,11225458,1.0,1.0,2.0,20250212
169709711,11230616,11229580,2.0,4.0,6.0,20250212
169709721,11242427,11235485,2.0,2.0,4.0,20250212
169710201,11225458,11225999,3.0,4.0,7.0,20250212
169709729,11230616,11235485,0.0,3.0,3.0,20250212
169709740,11231964,11229580,2.0,3.0,5.0,20250212
169710219,11225999,11234655,2.0,2.0,4.0,20250212
169709751,11235485,11231964,2.0,0.0,2.0,20250212
169709757,11242427,11230616,4.0,3.0,7.0,20250212
169710227,11226448,11225458,5.0,3.0,8.0,20250212
169709764,11231964,11242427,0.0,6.0,6.0,20250212
169709770,11229580,11235485,3.0,2.0,5.0,20250212
169710229,11234655,11226448,3.0,4.0,7.0,20250212
169709775,11242427,11229580,3.0,2.0,5.0,20250212
169709780,11230616,11231964,1.0,1.0,2.0,20250212
169710234,11226448,11225999,2.0,2.0,4.0,20250212
169710236,11225458,11234655,2.0,2.0,4.0,20250212
169709785,11229580,11230616,2.0,4.0,6.0,20250212
169709791,11235485,11242427,3.0,2.0,5.0,20250212
169710240,11225999,11225458,2.0,3.0,5.0,20250212
169748575,11245778,11242101,2.0,2.0,4.0,20250212
169710256,11234655,11225999,1.0,1.0,2.0,20250212
169748578,11247740,11240763,3.0,1.0,4.0,20250212
169748581,11240763,11242101,2.0,2.0,4.0,20250212
169748590,11245778,11240763,2.0,3.0,5.0,20250212
169748595,11242101,11247740,1.0,3.0,4.0,20250212
169748604,11247740,11245778,4.0,2.0,6.0,20250212
169748610,11242101,11245778,3.0,1.0,4.0,20250212
169748613,11240763,11247740,1.0,1.0,2.0,20250212
169748621,11242101,11240763,1.0,3.0,4.0,20250212
169748629,11240763,11245778,3.0,1.0,4.0,20250212
169748638,11247740,11242101,2.0,3.0,5.0,20250212
169748640,11245778,11247740,3.0,0.0,3.0,20250212
169748643,11245792,11242135,1.0,6.0,7.0,20250212
169748647,11247819,11240862,4.0,5.0,9.0,20250212
169748649,11240862,11242135,1.0,1.0,2.0,20250212
169748651,11245792,11240862,4.0,5.0,9.0,20250212
169748654,11242135,11247819,4.0,4.0,8.0,20250212
169748660,11247819,11245792,3.0,2.0,5.0,20250212
169748664,11242135,11245792,3.0,2.0,5.0,20250212
169748667,11240862,11247819,2.0,2.0,4.0,20250212
169748672,11242135,11240862,5.0,1.0,6.0,20250212
169748680,11240862,11245792,4.0,2.0,6.0,20250212
169748685,11247819,11242135,2.0,2.0,4.0,20250212
169748692,11245792,11247819,2.0,4.0,6.0,20250212
169748701,11245812,11241103,1.0,1.0,2.0,20250212
169748703,11247843,11240890,2.0,1.0,3.0,20250212
169748705,11240890,11241103,1.0,2.0,3.0,20250212
169748709,11245812,11240890,3.0,1.0,4.0,20250212
169748714,11241103,11247843,2.0,5.0,7.0,20250212
169748716,11247843,11245812,2.0,4.0,6.0,20250212
169748719,11241103,11245812,2.0,2.0,4.0,20250212
169748721,11240890,11247843,4.0,6.0,10.0,20250212
169748727,11241103,11240890,3.0,0.0,3.0,20250212
169748729,11240890,11245812,2.0,2.0,4.0,20250212
169748732,11247843,11241103,1.0,3.0,4.0,20250212
169748735,11245812,11247843,2.0,0.0,2.0,20250212
169748739,11225674,11233947,3.0,1.0,4.0,20250212
169748742,11227751,11225673,5.0,1.0,6.0,20250212
169748838,11232131,11232132,2.0,3.0,5.0,20250212
169748841,11226190,11232134,1.0,1.0,2.0,20250212
169748751,11225673,11225674,0.0,0.0,0.0,20250212
169748755,11233947,11230334,5.0,2.0,7.0,20250212
169748843,11232134,11232131,1.0,1.0,2.0,20250212
169748846,11232132,11226187,0.0,2.0,2.0,20250212
169748757,11230334,11225673,1.0,1.0,2.0,20250212
169748760,11225674,11227751,0.0,1.0,1.0,20250212
169748848,11226187,11232134,0.0,0.0,0.0,20250212
169748854,11232131,11226190,2.0,1.0,3.0,20250212
169748763,11227751,11230334,0.0,2.0,2.0,20250212
169748766,11225673,11233947,4.0,3.0,7.0,20250212
169748858,11226190,11226187,0.0,2.0,2.0,20250212
169748861,11232134,11232132,3.0,1.0,4.0,20250212
169748769,11233947,11227751,3.0,2.0,5.0,20250212
169748772,11230334,11225674,5.0,2.0,7.0,20250212
169748865,11232132,11226190,2.0,1.0,3.0,20250212
169748872,11226187,11232131,4.0,2.0,6.0,20250212
169748779,11233947,11225674,4.0,2.0,6.0,20250212
169748786,11225673,11227751,1.0,2.0,3.0,20250212
169748876,11232132,11232131,0.0,2.0,2.0,20250212
169748884,11232134,11226190,4.0,3.0,7.0,20250212
169748791,11225674,11225673,2.0,2.0,4.0,20250212
169748801,11230334,11233947,3.0,6.0,9.0,20250212
169748890,11232131,11232134,1.0,1.0,2.0,20250212
169748892,11226187,11232132,2.0,2.0,4.0,20250212
169748808,11225673,11230334,1.0,0.0,1.0,20250212
169748813,11227751,11225674,0.0,5.0,5.0,20250212
169748896,11232134,11226187,0.0,2.0,2.0,20250212
169748906,11226190,11232131,1.0,1.0,2.0,20250212
169748818,11230334,11227751,5.0,1.0,6.0,20250212
169748830,11233947,11225673,5.0,1.0,6.0,20250212
169748908,11226187,11226190,2.0,5.0,7.0,20250212
169748911,11232132,11232134,4.0,2.0,6.0,20250212
169748833,11227751,11233947,4.0,4.0,8.0,20250212
169748836,11225674,11230334,2.0,4.0,6.0,20250212
169748914,11226190,11232132,2.0,2.0,4.0,20250212
169748917,11232131,11226187,2.0,3.0,5.0,20250212
169748924,11225715,11233961,1.0,1.0,2.0,20250212
169748926,11227770,11225714,2.0,6.0,8.0,20250212
169749025,11232154,11232155,4.0,4.0,8.0,20250212
169749035,11234845,11232153,3.0,3.0,6.0,20250212
169748930,11225714,11225715,4.0,7.0,11.0,20250212
169748932,11233961,11230347,2.0,1.0,3.0,20250212
169749037,11232153,11232154,3.0,3.0,6.0,20250212
169749040,11232155,11226208,2.0,1.0,3.0,20250212
169748936,11230347,11225714,2.0,3.0,5.0,20250212
169748943,11225715,11227770,2.0,2.0,4.0,20250212
169643411,11244749,11225619,3.0,2.0,5.0,20250211
169643417,11244751,11250953,4.0,2.0,6.0,20250211
169643420,11244749,11250954,2.0,2.0,4.0,20250211
169643426,11250953,11225619,1.0,3.0,4.0,20250211
169643435,11244751,11250954,2.0,2.0,4.0,20250211
169643438,11250953,11244749,1.0,3.0,4.0,20250211
169643441,11250953,11250954,3.0,2.0,5.0,20250211
169643443,11225619,11244751,2.0,2.0,4.0,20250211
169643448,11225619,11250954,4.0,1.0,5.0,20250211
169643455,11244749,11244751,3.0,1.0,4.0,20250211
169643457,11250992,11250993,3.0,1.0,4.0,20250211
169643459,11250991,11241242,3.0,3.0,6.0,20250211
169643461,11250994,11250993,2.0,3.0,5.0,20250211
169643466,11250992,11250991,0.0,3.0,3.0,20250211
169643468,11250994,11241242,1.0,0.0,1.0,20250211
169643495,11250993,11250991,1.0,2.0,3.0,20250211
169643497,11250994,11250991,1.0,2.0,3.0,20250211
169643501,11241242,11250992,2.0,4.0,6.0,20250211
169643504,11250994,11250992,2.0,4.0,6.0,20250211
169643511,11241242,11250993,2.0,1.0,3.0,20250211
169643515,11250993,11250992,2.0,1.0,3.0,20250211
169643517,11241242,11250991,1.0,2.0,3.0,20250211
169643519,11250993,11250994,1.0,0.0,1.0,20250211
169643521,11250991,11250992,2.0,0.0,2.0,20250211
169643523,11241242,11250994,2.0,2.0,4.0,20250211
169643525,11250991,11250993,1.0,2.0,3.0,20250211
169643527,11250991,11250994,2.0,1.0,3.0,20250211
169643529,11250992,11241242,2.0,2.0,4.0,20250211
169643536,11250992,11250994,1.0,0.0,1.0,20250211
169643542,11250993,11241242,2.0,2.0,4.0,20250211
169658429,11243633,11250693,2.0,1.0,3.0,20250211
169658434,11223813,11250694,1.0,1.0,2.0,20250211
169658440,11251007,11250693,1.0,4.0,5.0,20250211
169658445,11243633,11223813,1.0,0.0,1.0,20250211
169658452,11251007,11250694,0.0,3.0,3.0,20250211
169658458,11250693,11223813,1.0,1.0,2.0,20250211
169658461,11251007,11223813,3.0,3.0,6.0,20250211
169658466,11250694,11243633,3.0,0.0,3.0,20250211
169658474,11251007,11243633,3.0,2.0,5.0,20250211
169658480,11250694,11250693,1.0,1.0,2.0,20250211
169658482,11250693,11243633,3.0,2.0,5.0,20250211
169658484,11250694,11223813,3.0,1.0,4.0,20250211
169658492,11250693,11251007,0.0,0.0,0.0,20250211
169658494,11223813,11243633,5.0,0.0,5.0,20250211
169658496,11250694,11251007,3.0,2.0,5.0,20250211
169658499,11223813,11250693,2.0,3.0,5.0,20250211
169658501,11223813,11251007,0.0,3.0,3.0,20250211
169658508,11243633,11250694,4.0,2.0,6.0,20250211
169658510,11243633,11251007,3.0,4.0,7.0,20250211
169658514,11250693,11250694,4.0,3.0,7.0,20250211
169657856,11244312,11241764,3.0,3.0,6.0,20250211
169657858,11241765,11241766,1.0,2.0,3.0,20250211
169657862,11251021,11241764,2.0,5.0,7.0,20250211
169657867,11244312,11241765,3.0,4.0,7.0,20250211
169657873,11251021,11241766,4.0,5.0,9.0,20250211
169657877,11241764,11241765,4.0,3.0,7.0,20250211
169657884,11251021,11241765,6.0,4.0,10.0,20250211
169657890,11241766,11244312,2.0,2.0,4.0,20250211
169657899,11251021,11244312,2.0,5.0,7.0,20250211
169657901,11241766,11241764,4.0,3.0,7.0,20250211
169657903,11241764,11244312,3.0,2.0,5.0,20250211
169657905,11241766,11241765,5.0,4.0,9.0,20250211
169657907,11241764,11251021,2.0,4.0,6.0,20250211
169657911,11241765,11244312,1.0,2.0,3.0,20250211
169657913,11241766,11251021,2.0,6.0,8.0,20250211
169657919,11241765,11241764,4.0,5.0,9.0,20250211
169657921,11241765,11251021,4.0,7.0,11.0,20250211
169657924,11244312,11241766,2.0,3.0,5.0,20250211
169657926,11244312,11251021,0.0,3.0,3.0,20250211
169657930,11241764,11241766,4.0,3.0,7.0,20250211
169657933,11240218,11250735,3.0,5.0,8.0,20250211
169657937,11247208,11250736,4.0,3.0,7.0,20250211
169657947,11251062,11250735,2.0,5.0,7.0,20250211
169657950,11240218,11247208,1.0,3.0,4.0,20250211
169657952,11251062,11250736,4.0,4.0,8.0,20250211
169657954,11250735,11247208,5.0,4.0,9.0,20250211
169657956,11251062,11247208,6.0,4.0,10.0,20250211
169657960,11250736,11240218,4.0,3.0,7.0,20250211
169657962,11251062,11240218,4.0,0.0,4.0,20250211
169657966,11250736,11250735,2.0,4.0,6.0,20250211
169657973,11250735,11240218,4.0,0.0,4.0,20250211
169657982,11250736,11247208,1.0,6.0,7.0,20250211
169657989,11250735,11251062,4.0,4.0,8.0,20250211
169657998,11247208,11240218,3.0,0.0,3.0,20250211
169658006,11250736,11251062,3.0,6.0,9.0,20250211
169658017,11247208,11250735,2.0,3.0,5.0,20250211
169658027,11247208,11251062,2.0,6.0,8.0,20250211
169658035,11240218,11250736,3.0,3.0,6.0,20250211
169658043,11240218,11251062,1.0,4.0,5.0,20250211
169658046,11250735,11250736,6.0,4.0,10.0,20250211
169692978,11224441,11235661,2.0,4.0,6.0,20250211
169692982,11227763,11235092,1.0,2.0,3.0,20250211
169692986,11242395,11235661,1.0,5.0,6.0,20250211
169692988,11224441,11227763,3.0,0.0,3.0,20250211
169692996,11242395,11235092,1.0,0.0,1.0,20250211
169693000,11235661,11227763,1.0,0.0,1.0,20250211
169693004,11242395,11227763,1.0,0.0,1.0,20250211
169693007,11235092,11224441,2.0,3.0,5.0,20250211
169693013,11242395,11224441,1.0,1.0,2.0,20250211
169693020,11235092,11235661,2.0,2.0,4.0,20250211
169693029,11235661,11224441,2.0,0.0,2.0,20250211
169693035,11235092,11227763,2.0,2.0,4.0,20250211
