,home_goals,away_goals,media_goals_home,media_goals_away,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2
370,5.0,4.0,2.9,3.3,-1.0,1.0,1.825,+1.0,2.0,1.875
371,5.0,4.0,2.0,2.6,,,,,,
372,1.0,3.0,1.375,2.5,,,,,,
373,4.0,4.0,3.0,2.0,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
374,1.0,1.0,2.0,2.375,-0.5,1.0,1.925,+0.5,2.0,1.775
375,4.0,4.0,2.2,1.75,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
376,1.0,1.0,1.25,1.5,0.0,1.0,1.8,0.0,2.0,1.9
377,2.0,3.0,2.625,3.3,0.0,1.0,1.925,0.0,2.0,1.775
378,2.0,4.0,2.6,3.6,"0.0, +0.5",1.0,1.95,"0.0, -0.5",2.0,1.75
379,1.0,3.0,1.375,2.2,+0.5,1.0,1.9,-0.5,2.0,1.8
380,2.0,3.0,3.0,2.6,0.0,1.0,1.8,0.0,2.0,1.9
381,5.0,1.0,2.9,2.375,,,,,,
382,4.0,6.0,3.0,3.25,,,,,,
383,4.0,4.0,2.2,2.5,"0.0, +0.5",1.0,1.75,"0.0, -0.5",2.0,1.95
384,2.0,3.0,2.0,1.5,0.0,1.0,1.85,0.0,2.0,1.85
385,2.0,4.0,2.9,3.25,,,,,,
386,2.0,3.0,2.6,2.375,,,,,,
387,2.0,2.0,1.25,2.2,,,,,,
388,4.0,2.0,3.0,1.75,,,,,,
389,0.0,1.0,2.0,2.0,,,,,,
390,5.0,5.0,3.0,3.6,,,,,,
391,1.0,1.0,1.25,1.75,,,,,,
392,1.0,2.0,2.2,2.2,,,,,,
393,4.0,5.0,2.6,3.3,,,,,,
394,1.0,0.0,2.625,3.25,,,,,,
395,2.0,4.0,1.375,2.6,,,,,,
396,2.0,1.0,3.0,2.5,,,,,,
397,3.0,3.0,3.0,2.375,,,,,,
398,2.0,0.0,2.9,2.0,,,,,,
399,2.0,2.0,2.2,1.5,0.0,1.0,1.85,0.0,2.0,1.85
400,1.0,1.0,2.0,1.75,,,,,,
401,2.0,4.0,2.625,3.6,+1.0,1.0,1.875,-1.0,2.0,1.825
402,4.0,2.0,2.0,3.3,"-0.5, -1.0",1.0,1.9,"+0.5, +1.0",2.0,1.8
403,4.0,4.0,3.0,2.2,0.0,1.0,1.75,0.0,2.0,1.95
404,2.0,6.0,1.25,2.6,"0.0, -0.5",1.0,1.95,"0.0, +0.5",2.0,1.75
405,2.0,2.0,2.8,2.1,"-0.5, -1.0",1.0,1.9,"+0.5, +1.0",2.0,1.8
406,3.0,0.0,2.2,1.0,"-0.5, -1.0",1.0,1.9,"+0.5, +1.0",2.0,1.8
407,3.0,5.0,2.0,2.5,0.0,1.0,1.9,0.0,2.0,1.8
408,2.0,0.0,1.375,1.5,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
409,3.0,4.0,1.8,3.2,,,,,,
410,1.0,3.0,2.5,3.0,,,,,,
411,1.0,1.0,2.7,1.0,"-0.5, -1.0",1.0,1.775,"+0.5, +1.0",2.0,1.925
412,1.0,2.0,2.8,2.7,0.0,1.0,1.8,0.0,2.0,1.9
413,4.0,4.0,2.2,3.0,0.0,1.0,1.875,0.0,2.0,1.825
414,0.0,2.0,1.8,2.1,0.0,1.0,1.825,0.0,2.0,1.875
415,2.0,3.0,2.5,2.7,"+0.5, +1.0",1.0,1.8,"-0.5, -1.0",2.0,1.9
416,4.0,3.0,2.7,3.2,0.0,1.0,1.75,0.0,2.0,1.95
417,3.0,3.0,2.5,3.2,,,,,,
418,4.0,1.0,1.8,2.7,,,,,,
419,2.0,1.0,2.8,1.0,,,,,,
420,6.0,4.0,2.7,2.1,,,,,,
421,1.0,1.0,1.8,3.0,,,,,,
422,0.0,2.0,2.2,3.2,,,,,,
423,2.0,5.0,2.7,2.7,0.0,1.0,1.825,0.0,2.0,1.875
424,3.0,2.0,2.5,1.0,0.0,1.0,1.85,0.0,2.0,1.85
425,4.0,2.0,2.2,2.1,-0.5,1.0,1.85,+0.5,2.0,1.85
426,4.0,2.0,2.8,3.0,0.0,1.0,1.875,0.0,2.0,1.825
427,3.0,0.0,3.0,2.2,,,,,,
428,2.0,2.0,3.3,2.3,,,,,,
429,2.0,1.0,1.8,3.0,,,,,,
430,1.0,1.0,2.4,2.5,,,,,,
431,2.0,2.0,2.8,2.3,,,,,,
432,4.0,5.0,3.0,2.5,,,,,,
433,3.0,4.0,3.3,2.5,,,,,,
434,2.0,2.0,1.8,2.2,0.0,1.0,1.825,0.0,2.0,1.875
435,3.0,1.0,2.4,2.5,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
436,3.0,4.0,2.8,3.0,,,,,,
437,4.0,3.0,2.4,3.0,,,,,,
438,3.0,1.0,1.8,2.5,,,,,,
439,1.0,3.0,3.0,2.3,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
440,5.0,3.0,2.8,2.2,"-0.5, -1.0",1.0,1.9,"+0.5, +1.0",2.0,1.8
441,1.0,1.0,1.8,2.5,+0.5,1.0,1.875,-0.5,2.0,1.825
442,5.0,2.0,3.3,3.0,0.0,1.0,1.9,0.0,2.0,1.8
443,5.0,3.0,2.8,2.5,0.0,1.0,1.825,0.0,2.0,1.875
444,2.0,2.0,2.4,2.3,0.0,1.0,1.85,0.0,2.0,1.85
445,6.0,3.0,3.3,2.2,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
446,4.0,1.0,3.0,2.5,0.0,1.0,1.95,0.0,2.0,1.75
447,6.0,3.0,2.8,2.7,-0.5,1.0,1.9,+0.5,2.0,1.8
448,0.0,1.0,1.8,2.0,"0.0, -0.5",1.0,1.8,"0.0, +0.5",2.0,1.9
449,1.0,3.0,1.9,2.5,"0.0, +0.5",1.0,1.875,"0.0, -0.5",2.0,1.825
450,4.0,2.0,2.8,3.2,"+0.5, +1.0",1.0,1.8,"-0.5, -1.0",2.0,1.9
451,6.0,3.0,3.4,2.0,-0.5,1.0,1.825,+0.5,2.0,1.875
452,2.0,6.0,2.8,2.7,0.0,1.0,1.8,0.0,2.0,1.9
453,0.0,1.0,1.8,3.2,0.0,1.0,1.925,0.0,2.0,1.775
454,4.0,4.0,1.9,2.7,0.0,1.0,1.85,0.0,2.0,1.85
455,3.0,2.0,2.8,2.7,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
456,4.0,1.0,3.4,2.5,0.0,1.0,1.925,0.0,2.0,1.775
457,4.0,3.0,2.8,2.5,+0.5,1.0,1.85,-0.5,2.0,1.85
458,0.0,1.0,1.9,2.7,,,,,,
459,4.0,0.0,2.8,2.0,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
460,5.0,3.0,3.4,2.7,"-0.5, -1.0",1.0,1.9,"+0.5, +1.0",2.0,1.8
461,2.0,3.0,1.9,3.2,+1.0,1.0,1.8,-1.0,2.0,1.9
462,0.0,0.0,1.8,2.5,0.0,1.0,1.85,0.0,2.0,1.85
463,5.0,0.0,3.4,2.7,0.0,1.0,1.825,0.0,2.0,1.875
464,4.0,2.0,2.8,2.0,0.0,1.0,1.875,0.0,2.0,1.825
465,3.0,2.0,1.8,2.7,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
466,1.0,3.0,2.8,3.2,0.0,1.0,1.95,0.0,2.0,1.75
467,4.0,0.0,2.5,1.0,-0.5,1.0,1.925,+0.5,2.0,1.775
468,5.0,2.0,3.5,3.8,+0.5,1.0,1.775,-0.5,2.0,1.925
469,2.0,2.0,2.1,2.1,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
470,3.0,3.0,2.6,2.5,"0.0, +0.5",1.0,1.875,"0.0, -0.5",2.0,1.825
471,1.0,4.0,2.4,1.7,-0.5,1.0,1.875,+0.5,2.0,1.825
472,2.0,3.0,1.4,1.8,+0.5,1.0,1.925,-0.5,2.0,1.775
473,2.0,5.0,2.2,2.7,0.0,1.0,1.75,0.0,2.0,1.95
474,1.0,1.0,2.3,1.5,"0.0, -0.5",1.0,1.95,"0.0, +0.5",2.0,1.75
475,5.0,4.0,2.3,3.8,+0.5,1.0,1.825,-0.5,2.0,1.875
476,4.0,3.0,2.5,1.8,+0.5,1.0,1.825,-0.5,2.0,1.875
477,1.0,3.0,1.6,2.5,+0.5,1.0,1.775,-0.5,2.0,1.925
478,2.0,1.0,2.1,2.6,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
479,5.0,1.0,3.5,1.8,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
480,3.0,2.0,2.4,1.0,"-1.0, -1.5",1.0,1.9,"+1.0, +1.5",2.0,1.8
481,3.0,2.0,2.6,1.5,0.0,1.0,1.725,0.0,2.0,1.975
482,3.0,1.0,2.2,2.1,0.0,1.0,1.75,0.0,2.0,1.95
483,4.0,1.0,1.4,1.8,+0.5,1.0,1.85,-0.5,2.0,1.85
484,1.0,3.0,2.3,1.7,+0.5,1.0,1.85,-0.5,2.0,1.85
485,4.0,4.0,2.3,2.6,0.0,1.0,1.8,0.0,2.0,1.9
486,3.0,3.0,1.6,2.7,0.0,1.0,1.875,0.0,2.0,1.825
487,1.0,0.0,1.4,1.7,+0.5,1.0,1.775,-0.5,2.0,1.925
488,4.0,0.0,2.4,1.8,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
489,5.0,5.0,2.3,2.7,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
490,3.0,1.0,2.2,2.6,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
491,1.0,2.0,2.5,3.8,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
492,4.0,3.0,2.3,1.0,-0.5,1.0,1.775,+0.5,2.0,1.925
493,1.0,3.0,2.1,2.5,0.0,1.0,1.95,0.0,2.0,1.75
494,0.0,1.0,1.6,2.1,"0.0, +0.5",1.0,1.75,"0.0, -0.5",2.0,1.95
495,1.0,1.0,2.4,1.8,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
496,2.0,1.0,3.5,1.7,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
497,0.0,1.0,2.2,1.5,-0.5,1.0,1.925,+0.5,2.0,1.775
498,5.0,5.0,2.6,2.7,0.0,1.0,1.9,0.0,2.0,1.8
499,1.0,2.0,2.3,1.8,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
500,2.0,1.0,1.4,3.8,"+1.0, +1.5",1.0,1.8,"-1.0, -1.5",2.0,1.9
501,4.0,4.0,1.6,2.6,0.0,1.0,1.875,0.0,2.0,1.825
502,4.0,2.0,2.3,2.5,0.0,1.0,1.95,0.0,2.0,1.75
503,4.0,1.0,3.5,1.0,"0.0, -0.5",1.0,1.8,"0.0, +0.5",2.0,1.9
504,4.0,1.0,2.5,1.8,-0.5,1.0,1.875,+0.5,2.0,1.825
505,3.0,2.0,2.6,2.1,,,,,,
506,1.0,1.0,2.1,1.5,0.0,1.0,1.8,0.0,2.0,1.9
507,3.0,5.0,2.0,2.0,-0.5,1.0,1.925,+0.5,2.0,1.775
508,2.0,2.0,2.7,2.3,0.0,1.0,1.925,0.0,2.0,1.775
509,0.0,2.0,2.8,1.8,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
510,1.0,2.0,1.3,2.1,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
511,1.0,7.0,3.0,3.1,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
512,2.0,1.0,1.9,1.7,+0.5,1.0,1.925,-0.5,2.0,1.775
513,3.0,0.0,2.5,1.7,"0.0, -0.5",1.0,1.9,"0.0, +0.5",2.0,1.8
514,3.0,0.0,2.7,2.0,0.0,1.0,1.75,0.0,2.0,1.95
515,4.0,1.0,2.4,2.3,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
516,1.0,2.0,2.0,3.5,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
517,1.0,3.0,1.5,2.1,,,,,,
518,4.0,2.0,2.8,2.0,,,,,,
519,3.0,1.0,2.7,1.7,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
520,7.0,1.0,3.0,2.0,-1.0,1.0,1.9,+1.0,2.0,1.8
521,2.0,2.0,1.3,2.0,0.0,1.0,1.825,0.0,2.0,1.875
522,2.0,2.0,2.5,1.8,0.0,1.0,1.75,0.0,2.0,1.95
523,3.0,6.0,1.9,3.5,+0.5,1.0,1.85,-0.5,2.0,1.85
524,6.0,1.0,2.4,3.1,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
525,5.0,2.0,2.7,2.0,0.0,1.0,1.8,0.0,2.0,1.9
526,1.0,4.0,1.5,1.7,0.0,1.0,1.9,0.0,2.0,1.8
527,2.0,3.0,1.9,3.1,"0.0, +0.5",1.0,1.775,"0.0, -0.5",2.0,1.925
528,1.0,0.0,3.0,3.5,0.0,1.0,1.775,0.0,2.0,1.925
529,1.0,2.0,2.7,1.7,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
530,1.0,3.0,2.5,2.0,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
531,1.0,1.0,2.0,2.3,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
532,2.0,1.0,2.4,2.0,-0.5,1.0,1.775,+0.5,2.0,1.925
533,3.0,2.0,2.8,2.1,0.0,1.0,1.95,0.0,2.0,1.75
534,1.0,1.0,1.5,1.8,"0.0, +0.5",1.0,1.75,"0.0, -0.5",2.0,1.95
535,3.0,6.0,3.0,1.7,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
536,3.0,2.0,2.7,3.1,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
537,3.0,3.0,2.375,2.2857142857142856,0.0,1.0,1.9,0.0,2.0,1.8
538,1.0,0.0,1.8,1.5714285714285714,-0.5,1.0,1.875,+0.5,2.0,1.825
539,1.0,1.0,1.1428571428571428,2.2857142857142856,+0.5,1.0,1.9,-0.5,2.0,1.8
540,1.0,2.0,1.1428571428571428,2.3,+0.5,1.0,1.775,-0.5,2.0,1.925
541,2.0,3.0,2.4285714285714284,2.888888888888889,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
542,,,2.375,2.888888888888889,,,,,,
543,,,2.25,1.4444444444444444,,,,,,
544,,,2.0,2.7777777777777777,,,,,,
545,,,2.25,2.25,,,,,,
546,0.0,0.0,2.3,2.25,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
547,,,2.625,2.6,,,,,,
548,3.0,1.0,2.3,2.6,,,,,,
549,0.0,0.0,2.625,1.4444444444444444,,,,,,
550,,,2.625,2.25,-0.5,1.0,1.875,+0.5,2.0,1.825
551,2.0,0.0,1.25,1.625,,,,,,
552,0.0,1.0,0.875,2.0,,,,,,
553,1.0,1.0,1.2,1.625,,,,,,
554,1.0,2.0,1.25,1.625,,,,,,
555,1.0,2.0,1.2,2.0,0.0,1.0,1.875,0.0,2.0,1.825
556,4.0,2.0,2.0,1.625,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
557,1.0,3.0,1.2,1.625,"0.0, -0.5",1.0,1.95,"0.0, +0.5",2.0,1.75
558,2.0,0.0,1.75,0.75,0.0,1.0,1.775,0.0,2.0,1.925
559,2.0,1.0,1.2,0.75,0.0,1.0,1.95,0.0,2.0,1.75
560,2.0,1.0,1.75,1.625,+0.5,1.0,1.75,-0.5,2.0,1.95
561,3.0,1.0,2.0,0.75,,,,,,
562,1.0,3.0,1.75,1.625,,,,,,
563,3.0,1.0,2.0,1.3,,,,,,
564,2.0,2.0,0.875,0.75,,,,,,
565,1.0,3.0,1.75,1.3,,,,,,
566,1.0,2.0,0.875,1.625,,,,,,
567,1.0,1.0,0.875,1.3,"0.0, +0.5",1.0,1.75,"0.0, -0.5",2.0,1.95
568,1.0,2.0,1.25,2.0,0.0,1.0,1.925,0.0,2.0,1.775
569,2.0,0.0,1.25,1.3,,,,,,
570,1.0,0.0,2.0,2.0,,,,,,
571,1.0,1.0,1.75,1.0,,,,,,
572,1.0,3.0,1.7,1.875,,,,,,
573,4.0,1.0,2.2,1.0,"0.0, +0.5",1.0,1.8,"0.0, -0.5",2.0,1.9
574,1.0,2.0,1.75,1.8,0.0,1.0,1.875,0.0,2.0,1.825
575,2.0,2.0,2.2,1.875,,,,,,
576,1.0,1.0,2.0,1.8,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
577,2.0,2.0,1.8333333333333333,1.5,0.0,1.0,1.775,0.0,2.0,1.925
578,2.0,2.0,2.2,1.5,0.0,1.0,1.95,0.0,2.0,1.75
579,3.0,2.0,1.8333333333333333,1.0,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
580,1.0,0.0,2.0,1.5,0.0,1.0,1.95,0.0,2.0,1.75
581,2.0,2.0,1.8333333333333333,1.8,-0.5,1.0,1.9,+0.5,2.0,1.8
582,4.0,2.0,2.0,2.9,,,,,,
583,0.0,2.0,1.7,1.5,,,,,,
584,1.0,0.0,1.7,1.0,,,,,,
585,1.0,1.0,1.75,1.875,0.0,1.0,1.925,0.0,2.0,1.775
586,2.0,0.0,1.75,2.9,0.0,1.0,1.75,0.0,2.0,1.95
587,1.0,1.0,2.0,1.875,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
588,2.0,1.0,1.375,1.7,,,,,,
589,3.0,1.0,2.0,1.125,,,,,,
590,0.0,3.0,1.4285714285714286,1.7,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
591,1.0,2.0,1.375,1.5,0.0,1.0,1.85,0.0,2.0,1.85
592,3.0,1.0,1.4285714285714286,1.125,,,,,,
593,1.0,3.0,1.6,1.5,"0.0, -0.5",1.0,1.925,"0.0, +0.5",2.0,1.775
594,1.0,0.0,1.4285714285714286,1.5,0.0,1.0,1.8,0.0,2.0,1.9
595,1.0,2.0,1.0,1.7142857142857142,0.0,1.0,1.775,0.0,2.0,1.925
596,1.0,2.0,1.0,1.7,,,,,,
597,1.0,0.0,1.6,1.7142857142857142,0.0,1.0,1.7,0.0,2.0,2.0
598,2.0,2.0,1.0,1.5,,,,,,
599,1.0,0.0,1.6,0.625,,,,,,
600,2.0,2.0,2.0,1.7142857142857142,,,,,,
601,1.0,1.0,1.0,0.625,,,,,,
602,2.0,3.0,2.0,1.7,,,,,,
603,1.0,0.0,2.0,0.625,,,,,,
604,1.0,1.0,1.375,1.125,,,,,,
605,2.0,0.0,1.375,0.625,,,,,,
606,3.0,1.0,1.6,1.125,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
607,,,3.4285714285714284,2.5,,,,,,
608,4.0,0.0,1.7,2.2857142857142856,,,,,,
609,3.0,0.0,3.4285714285714284,3.0,"0.0, -0.5",1.0,1.8,"0.0, +0.5",2.0,1.9
610,,,1.5714285714285714,2.5,0.0,1.0,1.775,0.0,2.0,1.925
611,2.0,4.0,1.5714285714285714,2.2857142857142856,+0.5,1.0,1.8,-0.5,2.0,1.9
612,2.0,4.0,1.5714285714285714,3.0,+0.5,1.0,1.85,-0.5,2.0,1.85
613,2.0,3.0,3.4285714285714284,3.142857142857143,+0.5,1.0,1.825,-0.5,2.0,1.875
614,1.0,4.0,1.5714285714285714,3.142857142857143,+1.0,1.0,1.8,-1.0,2.0,1.9
615,4.0,6.0,3.4285714285714284,3.0,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
616,1.0,4.0,1.7,3.142857142857143,,,,,,
617,4.0,2.0,3.4285714285714284,2.2857142857142856,,,,,,
618,1.0,3.0,1.7,2.2857142857142856,,,,,,
619,4.0,2.0,3.4285714285714284,2.2857142857142856,,,,,,
620,5.0,0.0,3.4285714285714284,2.2857142857142856,,,,,,
621,4.0,4.0,3.0,3.1,"0.0, -0.5",1.0,1.8,"0.0, +0.5",2.0,1.9
622,3.0,5.0,2.6666666666666665,3.4285714285714284,-0.5,1.0,1.8,+0.5,2.0,1.9
623,3.0,3.0,3.0,3.1,"+0.5, +1.0",1.0,1.85,"-0.5, -1.0",2.0,1.85
624,5.0,6.0,3.0,3.4285714285714284,+0.5,1.0,1.85,-0.5,2.0,1.85
625,2.0,4.0,3.0,3.7142857142857144,+0.5,1.0,1.9,-0.5,2.0,1.8
626,2.0,3.0,3.0,3.7142857142857144,,,,,,
627,6.0,2.0,3.0,3.4285714285714284,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
628,6.0,4.0,3.0,3.7142857142857144,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
629,2.0,2.0,3.0,2.5,,,,,,
630,3.0,6.0,3.0,2.5,-0.5,1.0,1.9,+0.5,2.0,1.8
631,2.0,2.0,2.6666666666666665,3.1,-0.5,1.0,1.8,+0.5,2.0,1.9
632,0.0,0.0,3.0,1.9,0.0,1.0,1.925,0.0,2.0,1.775
633,1.0,1.0,2.0,2.1,,,,,,
634,1.0,1.0,2.3,1.6,0.0,1.0,1.95,0.0,2.0,1.75
635,1.0,1.0,2.7,2.4,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
636,4.0,4.0,2.7,1.6,,,,,,
637,3.0,4.0,2.0,2.4,,,,,,
638,3.0,3.0,2.3,2.1,,,,,,
639,2.0,3.0,2.0,2.6,,,,,,
640,3.0,0.0,3.0,1.6,0.0,1.0,1.825,0.0,2.0,1.875
641,3.0,4.0,2.0,1.9,"-0.5, -1.0",1.0,1.825,"+0.5, +1.0",2.0,1.875
642,4.0,5.0,2.3,2.4,,,,,,
643,3.0,1.0,2.7,2.6,,,,,,
644,1.0,4.0,2.0,1.9,,,,,,
645,2.0,1.0,3.0,2.1,,,,,,
646,5.0,2.0,2.6,2.5,0.0,1.0,1.9,0.0,2.0,1.8
647,1.0,1.0,2.1,2.3,+0.5,1.0,1.825,-0.5,2.0,1.875
648,2.0,1.0,3.3,3.0,"0.0, -0.5",1.0,1.95,"0.0, +0.5",2.0,1.75
649,3.0,4.0,4.2,2.3,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
650,2.0,3.0,2.6,2.6,,,,,,
651,6.0,4.0,2.1,2.3,,,,,,
652,2.0,4.0,4.2,2.5,,,,,,
653,1.0,4.0,2.1,3.0,,,,,,
654,0.0,3.0,2.1,2.3,,,,,,
655,4.0,2.0,3.3,2.6,,,,,,
656,1.0,3.0,3.3,2.3,0.0,1.0,1.8,0.0,2.0,1.9
657,5.0,0.0,4.2,2.6,"-0.5, -1.0",1.0,1.875,"+0.5, +1.0",2.0,1.825
658,3.0,1.0,2.1,2.5,"0.0, +0.5",1.0,1.75,"0.0, -0.5",2.0,1.95
659,1.0,1.0,2.6,2.3,"0.0, +0.5",1.0,1.925,"0.0, -0.5",2.0,1.775
660,3.0,5.0,4.2,3.0,"-0.5, -1.0",1.0,1.85,"+0.5, +1.0",2.0,1.85
661,3.0,1.0,2.1,2.3,0.0,1.0,1.825,0.0,2.0,1.875
662,2.0,1.0,3.3,2.3,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
663,1.0,1.0,2.1,2.6,0.0,1.0,1.775,0.0,2.0,1.925
664,2.0,3.0,2.6,3.0,,,,,,
665,1.0,4.0,2.1,2.5,,,,,,
666,0.0,2.0,2.5,2.3,,,,,,
667,3.0,1.0,2.1,1.3,,,,,,
668,2.0,2.0,2.1,3.0,,,,,,
669,2.0,2.0,1.9,2.3,,,,,,
670,1.0,1.0,2.3,2.6666666666666665,,,,,,
671,0.0,2.0,1.9,3.0,,,,,,
672,2.0,3.0,2.5,2.3,0.0,1.0,1.825,0.0,2.0,1.875
673,3.0,3.0,2.1,1.3,0.0,1.0,1.875,0.0,2.0,1.825
674,2.0,4.0,2.1,3.0,"0.0, +0.5",1.0,1.875,"0.0, -0.5",2.0,1.825
675,1.0,1.0,1.9,2.3,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
676,0.0,2.0,1.7,3.3,,,,,,
677,0.0,3.0,1.4,1.75,,,,,,
678,2.0,2.0,2.75,2.4,0.0,1.0,1.85,0.0,2.0,1.85
679,3.0,1.0,2.1,3.2,0.0,1.0,1.825,0.0,2.0,1.875
680,4.0,1.0,2.2,1.75,"0.0, +0.5",1.0,1.875,"0.0, -0.5",2.0,1.825
681,3.0,2.0,1.7,2.2,"0.0, -0.5",1.0,1.875,"0.0, +0.5",2.0,1.825
682,4.0,6.0,1.4,3.2,0.0,1.0,1.9,0.0,2.0,1.8
683,0.0,4.0,2.75,3.3,-0.5,1.0,1.925,+0.5,2.0,1.775
684,3.0,3.0,2.1,2.2,0.0,1.0,1.85,0.0,2.0,1.85
685,1.0,5.0,2.2,2.4,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
686,1.0,1.0,2.1,2.4,0.0,1.0,1.925,0.0,2.0,1.775
687,1.0,3.0,2.75,2.2,"0.0, -0.5",1.0,1.95,"0.0, +0.5",2.0,1.75
688,3.0,2.0,1.7,1.75,,,,,,
689,1.0,3.0,2.2,3.3,,,,,,
690,3.0,3.0,2.75,3.2,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
691,4.0,1.0,1.4,2.4,,,,,,
692,2.0,1.0,2.2,2.2,,,,,,
693,1.0,2.0,2.1,1.75,,,,,,
694,1.0,2.0,1.4,3.3,,,,,,
695,2.0,3.0,1.7,3.2,,,,,,
696,4.0,2.0,2.4,3.3,,,,,,
697,0.0,3.0,2.1,2.8,,,,,,
698,6.0,4.0,2.2,2.4,,,,,,
699,5.0,3.0,3.3,2.2,,,,,,
700,2.0,4.0,2.4,1.8,,,,,,
701,4.0,4.0,3.0,2.8,,,,,,
702,4.0,3.0,2.1,2.2,,,,,,
703,1.0,4.0,2.2,3.3,,,,,,
704,2.0,1.0,3.3,1.8,,,,,,
705,3.0,3.0,3.0,2.4,,,,,,
706,3.0,4.0,3.3,2.4,,,,,,
707,1.0,1.0,2.2,1.8,,,,,,
708,2.0,2.0,2.4,2.8,,,,,,
709,4.0,1.0,3.0,3.3,,,,,,
710,1.0,3.0,2.2,2.2,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
711,2.0,4.0,2.1,2.4,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
712,8.0,3.0,3.0,1.8,,,,,,
713,3.0,3.0,3.3,2.8,,,,,,
714,3.0,7.0,2.1,3.3,0.0,1.0,1.85,0.0,2.0,1.85
715,3.0,2.0,2.4,2.2,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
716,3.0,6.0,2.0,3.0,,,,,,
717,2.0,2.0,1.8,1.875,,,,,,
718,3.0,1.0,2.25,1.8,0.0,1.0,1.725,0.0,2.0,1.975
719,4.0,4.0,3.3,2.8,"0.0, -0.5",1.0,1.8,"0.0, +0.5",2.0,1.9
720,1.0,1.0,2.2,1.875,,,,,,
721,1.0,1.0,2.0,2.7,,,,,,
722,0.0,1.0,1.8,2.8,0.0,1.0,1.9,0.0,2.0,1.8
723,0.0,1.0,2.25,3.0,0.0,1.0,1.875,0.0,2.0,1.825
724,3.0,3.0,3.3,2.7,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
725,1.0,1.0,2.2,1.8,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
726,2.0,2.0,3.3,1.8,,,,,,
727,1.0,2.0,2.25,2.7,,,,,,
