,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah1_meio_ganho,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,ah2_meio_ganho,ah2_meia_perda,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,classificacao_gl1,classificacao_gl2,gl1_positivo,gl1_negativo,gl1_reembolso,gl1_indefinido,gl1_meio_ganho,gl1_meia_perda,gl2_positivo,gl2_negativo,gl2_reembolso,gl2_indefinido,gl2_meio_ganho,gl2_meia_perda,res_double_chance1,res_double_chance2,res_double_chance3,res_draw_no_bet1,res_draw_no_bet2,dnb1_ganha,dnb1_perde,dnb1_reembolso,dnb1_indefinido,dnb2_ganha,dnb2_perde,dnb2_reembolso,dnb2_indefinido
976,173588405,11224521,11239473,3.0,0.0,3.0,2.5,1.111,6.000,,,,,,,,,,,,,Portugal (Uncle) or Draw,1.250,Draw or Netherlands (cl1vlind),1.666,Portugal (Uncle) or Netherlands (cl1vlind),1.250,1,1.500,2,2.500,20250426,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
977,173584562,11275066,11275065,1.0,1.0,2.0,2.5,1.142,5.000,,,,,,,,,,,,,Real Madrid (WellBeck06_09) or Draw,1.500,Draw or River Plate (HUNTER),1.500,Real Madrid (WellBeck06_09) or River Plate (HUNTER),1.166,1,1.833,2,1.833,20250426,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
978,173584565,11275064,11275063,1.0,4.0,5.0,2.5,1.083,7.000,,,,,,,,,,,,,PSG (A1ose) or Draw,1.222,Draw or Man City (_Pedro_69),1.950,PSG (A1ose) or Man City (_Pedro_69),1.166,1,1.363,2,3.000,20250426,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
979,173588409,11235438,11224521,2.0,1.0,3.0,2.5,1.050,8.500,,,,,,,,,,,,,Croatia (Kravatskhelia) or Draw,1.300,Draw or Portugal (Uncle),1.700,Croatia (Kravatskhelia) or Portugal (Uncle),1.181,1,1.533,2,2.375,20250426,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
980,173588419,11235442,11225924,5.0,6.0,11.0,2.5,1.111,6.000,,,,,,,,,,,,,Sweden (Koftovsky) or Draw,1.615,Draw or Mexico (Senior),1.363,Sweden (Koftovsky) or Mexico (Senior),1.181,1,2.200,2,1.615,20250426,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
981,173584568,11275065,11275064,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
982,173588433,11224521,11235442,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
983,173588441,11239473,11235438,4.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
984,173584578,11275063,11275065,0.0,0.0,0.0,2.5,1.166,4.500,,,,,,,,,,,,,Man City (_Pedro_69) or Draw,1.444,Draw or River Plate (HUNTER),1.615,Man City (_Pedro_69) or River Plate (HUNTER),1.125,1,1.727,2,2.000,20250426,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
985,173588445,11235442,11239473,6.0,3.0,9.0,2.5,1.111,6.000,,,,,,,,,,,,,Sweden (Koftovsky) or Draw,1.571,Draw or Netherlands (cl1vlind),1.444,Sweden (Koftovsky) or Netherlands (cl1vlind),1.181,1,2.100,2,1.666,20250426,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
986,173588450,11225924,11224521,3.0,3.0,6.0,2.5,1.142,5.000,,,,,,,,,,,,,Mexico (Senior) or Draw,1.500,Draw or Portugal (Uncle),1.444,Mexico (Senior) or Portugal (Uncle),1.200,1,1.909,2,1.800,20250426,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
987,173584586,11275066,11275064,4.0,2.0,6.0,2.5,1.062,8.000,,,,,,,,,,,,,Real Madrid (WellBeck06_09) or Draw,2.150,Draw or PSG (A1ose),1.200,Real Madrid (WellBeck06_09) or PSG (A1ose),1.125,1,3.400,2,1.300,20250426,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
988,173584594,11275063,11275066,1.0,2.0,3.0,2.5,1.166,4.500,,,,,,,,,,,,,Man City (_Pedro_69) or Draw,1.444,Draw or Real Madrid (WellBeck06_09),1.500,Man City (_Pedro_69) or Real Madrid (WellBeck06_09),1.200,1,1.833,2,1.833,20250426,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
989,173588454,11225954,11239480,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
990,173588458,11235486,11235484,5.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
991,173588462,11235484,11225954,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
992,173588464,11239480,11258006,4.0,1.0,5.0,2.5,1.125,5.500,,,,,,,,,,,,,Monaco (cl1vlind) or Draw,1.615,Draw or Lille (Uncle),1.285,Monaco (cl1vlind) or Lille (Uncle),1.285,1,2.375,2,1.533,20250426,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
993,173584618,11275108,11275109,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
994,173584625,11275110,11275111,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
995,173588471,11225954,11235486,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
996,173588468,11258006,11235484,1.0,2.0,3.0,2.5,1.062,8.000,,,,,,,,,,,,,Lille (Uncle) or Draw,1.800,Draw or PSG (Kravatskhelia),1.300,Lille (Uncle) or PSG (Kravatskhelia),1.166,1,2.375,2,1.533,20250426,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
997,173584631,11275111,11275108,4.0,4.0,8.0,2.5,1.100,6.500,,,,,,,,,,,,,Tottenham (A1ose) or Draw,1.166,Draw or Eintracht (HUNTER),2.250,Tottenham (A1ose) or Eintracht (HUNTER),1.125,1,1.250,2,3.750,20250426,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
998,173588475,11235486,11258006,2.0,3.0,5.0,2.5,1.083,7.000,,,,,,,,,,,,,Marseille (Koftovsky) or Draw,1.700,Draw or Lille (Uncle),1.333,Marseille (Koftovsky) or Lille (Uncle),1.181,1,2.375,2,1.533,20250426,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
999,173588479,11235484,11239480,2.0,1.0,3.0,2.5,1.040,9.000,,,,,,,,,,,,,PSG (Kravatskhelia) or Draw,1.333,Draw or Monaco (cl1vlind),1.800,PSG (Kravatskhelia) or Monaco (cl1vlind),1.142,1,1.571,2,2.250,20250426,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
1000,173584639,11275108,11275110,6.0,1.0,7.0,2.5,1.200,4.333,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,4.0,1.0,1.800,4.0,2.0,1.900,Eintracht (HUNTER) or Draw,1.615,Draw or Man Utd (_Pedro_69),1.444,Eintracht (HUNTER) or Man Utd (_Pedro_69),1.125,1,2.000,2,1.727,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,5.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
1001,173588485,11239480,11235486,5.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
1002,173588500,11258006,11225954,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
1003,173584643,11275111,11275109,2.0,0.0,2.0,2.5,1.062,8.000,,,,,,,,,,,,,Tottenham (A1ose) or Draw,1.200,Draw or Roma (WellBeck06_09),2.150,Tottenham (A1ose) or Roma (WellBeck06_09),1.125,1,1.300,2,3.400,20250426,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
1004,173588506,11239480,11225954,2.0,2.0,4.0,2.5,1.071,7.500,,,,,,,,,,,,,Monaco (cl1vlind) or Draw,1.500,Draw or Lyon (Senior),1.500,Monaco (cl1vlind) or Lyon (Senior),1.200,1,1.833,2,1.833,20250426,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
1005,173588511,11235484,11235486,4.0,1.0,5.0,2.5,1.015,12.000,,,,,,,,,,,,,PSG (Kravatskhelia) or Draw,1.222,Draw or Marseille (Koftovsky),2.100,PSG (Kravatskhelia) or Marseille (Koftovsky),1.125,1,1.363,2,3.000,20250426,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
1006,173584645,11275109,11275110,2.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
1007,173588513,11225954,11235484,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,4.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
1008,173588517,11258006,11239480,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
1009,173584654,11275109,11275108,2.0,4.0,6.0,2.5,1.166,4.500,,,,,,,,,,,,,Roma (WellBeck06_09) or Draw,1.363,Draw or Eintracht (HUNTER),1.666,Roma (WellBeck06_09) or Eintracht (HUNTER),1.166,1,1.615,2,2.200,20250426,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
